2.760000000000000000e+02,6.600000000000000000e+01,1.690000000000000000e+02,2.050000000000000000e+02
8.000000000000000000e+00,3.870000000000000000e+02,2.390000000000000000e+02,1.130000000000000000e+02
6.180000000000000000e+02,4.230000000000000000e+02,1.760000000000000000e+02,9.100000000000000000e+01
