7.000000000000000000e+01,4.300000000000000000e+01,1.580000000000000000e+02,1.960000000000000000e+02
3.080000000000000000e+02,2.100000000000000000e+01,1.170000000000000000e+02,1.610000000000000000e+02
8.410000000000000000e+02,7.500000000000000000e+01,1.970000000000000000e+02,1.520000000000000000e+02
